NPC ID,ItemLot_Enemy ID,Name,Location #1,Model Mask Flags (Hex),Items Drop 1,Item Chance 1,Item Drop 2,Item Chance 2,Item Drop 3,Item Chance 3,Item Drop 4,Item Chance 4,Item Drop 5,Item Chance 5,Item Drop 6,Item Chance 6,Item Drop 7,Item Chance 7,Item Drop 8,Item Chance 8,Item Drop 9,Item Chance 9,Item Drop 10,Item Chance 10
32000220,320000000,Nomad Trader - Merchant Kalé [Tier 7],Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32000234,320000000,Nomad Trader - Merchant Kalé [Tier 11],Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32001010,320000000,Nomad Trader - Merchant Kalé [Tier 2],Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32001110,-1,Nomad Trader - Nomadic Merchant [Tier 2],Limgrave - Summonwater Village Outskirts,,None,,,,,,,,,,,,,,,,,,,
32001210,-1,Nomad Trader - Nomadic Merchant [Tier 2],Limgrave - Fort Haight West,,None,,,,,,,,,,,,,,,,,,,
32001310,-1,Nomad Trader - Nomadic Merchant [Tier 2],Limgrave - Coastal Cave Entrance,,None,,,,,,,,,,,,,,,,,,,
32001412,-1,Nomad Trader - Nomadic Merchant [Tier 3],"Weeping Peninsula - Castle Morne Rampart, Ailing Village Outskirts",,None,,,,,,,,,,,,,,,,,,,
32001520,-1,Nomad Trader - Nomadic Merchant [Tier 7],"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol",,None,,,,,,,,,,,,,,,,,,,
32001612,-1,Nomad Trader - Isolated Merchant [Tier 3],Weeping Peninsula - Isolated Merchant's Shack,,None,,,,,,,,,,,,,,,,,,,
32001720,-1,Nomad Trader - Isolated Merchant [Tier 7],Liurnia of the Lakes - South Raya Lucaria Gate,,None,,,,,,,,,,,,,,,,,,,
32001820,-1,Nomad Trader - Nomadic Merchant [Tier 7],"Liurnia of the Lakes - Southeast Ravine, Lake at Caria Manor Entrance; Bellum Highway - Bellum Church",,None,,,,,,,,,,,,,,,,,,,
32001933,-1,Nomad Trader - Hermit Merchant [Tier 10],"Capital Outskirts - Northeast Outer Wall Battleground, Hermit Merchant's Shack",,None,,,,,,,,,,,,,,,,,,,
32002030,-1,Nomad Trader - Nomadic Merchant [Tier 9],"Altus Plateau - Forest-Spanning Greatbridge, St. Trina's Hideaway, Sainted Hero's Grave Entrance",,None,,,,,,,,,,,,,,,,,,,
32002132,-1,Nomad Trader - Nomadic Merchant [Tier 10],"Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance",,None,,,,,,,,,,,,,,,,,,,
32002240,-1,Nomad Trader - Nomadic Merchant [Tier 8],Caelid - West Aeonia Swamp,,None,,,,,,,,,,,,,,,,,,,
32002340,-1,Nomad Trader - Nomadic Merchant [Tier 8],Caelid - Southern Aeonia Swamp Bank,,None,,,,,,,,,,,,,,,,,,,
32002542,-1,Nomad Trader - Isolated Merchant [Tier 16],Greyoll's Dragonbarrow - Isolated Merchant's Shack,,None,,,,,,,,,,,,,,,,,,,
32002650,-1,Nomad Trader - Hermit Merchant [Tier 13],"Mountaintops of the Giants - Ancient Snow Valley Ruins, Stargazers' Ruins",,None,,,,,,,,,,,,,,,,,,,
32002764,-1,Nomad Trader - Abandoned Merchant [Tier 7],Siofra River,,None,,,,,,,,,,,,,,,,,,,
32002860,-1,Nomad Trader - Hermit Merchant [Tier 6],Ainsel River,,None,,,,,,,,,,,,,,,,,,,
32002968,-1,Nomad Trader - Imprisoned Merchant [Tier 18],Mohgwyn Palace,,None,,,,,,,,,,,,,,,,,,,
32003010,-1,Nomad Trader - Nomadic Merchant [Tier 2],Limgrave - Fort Haight West,,None,,,,,,,,,,,,,,,,,,,
32008010,320000000,Nomad Trader [Tier 2],Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32008900,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009000,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009100,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009200,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009210,-1,Nomad Trader [Tier 2],Unused,,None,,,,,,,,,,,,,,,,,,,
32009300,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009400,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009500,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009600,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009700,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009800,320000000,Nomad Trader,Unused,,Nomadic Merchant's Chapeau,50.00%,Nomadic Merchant's Finery,50.00%,Nomadic Merchant's Trousers,50.00%,,,,,,,,,,,,,,
32009900,-1,Nomad Trader,Unused,,None,,,,,,,,,,,,,,,,,,,
32009910,-1,Nomad Trader,Unused,,None,,,,,,,,,,,,,,,,,,,
32010000,-1,Nomad Trader,Unused,,None,,,,,,,,,,,,,,,,,,,
32010035,-1,Nomad Trader [Tier 14],Subterranean Shunning-Grounds,,None,,,,,,,,,,,,,,,,,,,
32020000,-1,Nomad Trader,Unused,,None,,,,,,,,,,,,,,,,,,,
32020035,-1,Nomad Trader [Tier 14],Unused,,None,,,,,,,,,,,,,,,,,,,
32100000,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32100010,321000000,Nomad Mule,"Limgrave - Church of Elleh, Stranded Graveyard Exit",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32100012,321000000,Nomad Mule [Tier 3],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32100030,321000000,Nomad Mule [Tier 9],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32100032,321000000,Nomad Mule [Tier 10],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32100210,321000000,Nomad Mule [Tier 2],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101010,321000000,Nomad Mule [Tier 2],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101110,321000000,Nomad Mule [Tier 2],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101210,321000000,Nomad Mule,Limgrave - Fort Haight West,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101310,321000000,Nomad Mule,Limgrave - Coastal Cave Entrance,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101412,321000000,Nomad Mule,"Weeping Peninsula - Castle Morne Rampart, Ailing Village Outskirts",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101520,321000000,Nomad Mule,"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101612,321000000,Nomad Mule,Weeping Peninsula - Isolated Merchant's Shack,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101720,321000000,Nomad Mule,Liurnia of the Lakes - South Raya Lucaria Gate,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101820,321000000,Nomad Mule,"Liurnia of the Lakes - Southeast Ravine, Lake at Caria Manor Entrance; Bellum Highway - Bellum Church",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32101933,321000000,Nomad Mule,"Capital Outskirts - Northeast Outer Wall Battleground, Hermit Merchant's Shack",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102030,321000000,Nomad Mule [Tier 9],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102132,321000000,Nomad Mule,"Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102240,321000000,Nomad Mule,Caelid - West Aeonia Swamp,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102340,321000000,Nomad Mule,Caelid - Southern Aeonia Swamp Bank,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102542,321000000,Nomad Mule,Greyoll's Dragonbarrow - Isolated Merchant's Shack,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102650,321000000,Nomad Mule,"Mountaintops of the Giants - Ancient Snow Valley Ruins, Stargazers' Ruins",0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102764,321000000,Nomad Mule [Tier 7],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102860,321000000,Nomad Mule [Tier 6],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32102968,321000000,Nomad Mule [Tier 18],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32103010,321000000,Nomad Mule,Limgrave - Fort Haight West,0,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32108900,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109000,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109010,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109100,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109200,321000000,Nomad Mule [Tier 2],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109300,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109400,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109500,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109600,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109700,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109800,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109810,321000000,Nomad Mule [Tier 2],Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32109900,321000000,Nomad Mule,Unused,,Sliver of Meat,8.00%,Beast Liver,8.00%,Beast Blood,6.00%,Thin Beast Bones,10.00%,,,,,,,,,,,,
32500000,325000000,Draconic Tree Sentinel,Unused,,None,,,,,,,,,,,,,,,,,,,
32500033,-1,Draconic Tree Sentinel [Boss] - Altus Plateau (Capital Outskirts),"Capital Outskirts - Capital Rampart, Auriza Side Tomb Entrance",,None,,,,,,,,,,,,,,,,,,,
32500070,325000000,Draconic Tree Sentinel [Tier 16],Unused,,None,,,,,,,,,,,,,,,,,,,
32500072,-1,Draconic Tree Sentinel [Tier 15],Crumbling Farum Azula,,None,,,,,,,,,,,,,,,,,,,
32510000,325100000,Tree Sentinel - Shield,Unused,,None,,,,,,,,,,,,,,,,,,,
32510010,-1,Tree Sentinel - Shield [Boss] - Limgrave,"Limgrave - Church of Elleh, Stranded Graveyard Exit",,None,,,,,,,,,,,,,,,,,,,
32510030,-1,Tree Sentinel - Shield [Boss] - Altus Plateau (Capital Outskirts),"Altus Plateau - Tree Sentinel Duo, Perfumer's Grotto Entrance",,None,,,,,,,,,,,,,,,,,,,
32510034,-1,Tree Sentinel - Shield [Tier 11],Unused,,None,,,,,,,,,,,,,,,,,,,
32510070,325100000,Tree Sentinel - Shield [Tier 16],Unused,,None,,,,,,,,,,,,,,,,,,,
32511000,325100000,Tree Sentinel - Torch,Unused,,None,,,,,,,,,,,,,,,,,,,
32511030,-1,Tree Sentinel - Torch [Boss] - Altus Plateau (Capital Outskirts),"Altus Plateau - Tree Sentinel Duo, Perfumer's Grotto Entrance",,None,,,,,,,,,,,,,,,,,,,
32520000,325200000,"Loretta, Knight of the Haligtree",Unused,,None,,,,,,,,,,,,,,,,,,,
32520054,-1,"Loretta, Knight of the Haligtree [Boss] - Miquella's Haligtree",Miquella's Haligtree,,None,,,,,,,,,,,,,,,,,,,
32520100,325200000,Royal Knight Loretta,Unused,,None,,,,,,,,,,,,,,,,,,,
32520921,-1,Royal Knight Loretta [Boss] - Liurnia (Carian Manor),Liurnia of the Lakes - Caria Manor,,None,,,,,,,,,,,,,,,,,,,
33000000,330000000,Nox Priest,Unused,,Nox Monk Hood,3.00%,Nox Monk Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33000062,330000000,Nox Priest,Ainsel River,84000040,Nox Monk Hood,3.00%,Nox Monk Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33000820,330000000,Nox Priest,"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",84000040,Nox Monk Hood,3.00%,Nox Monk Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33000900,330000000,Nox Priest,Unused,,Nox Monk Hood,3.00%,Nox Monk Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33000940,-1,Nox Priest [Boss] - Caelid (Sellia),"Caelid - West Sellia, Sellia Crystal Tunnel Entrance",,None,,,,,,,,,,,,,,,,,,,
33001000,325200100,Nox Swordstress,Unused,,Nox Swordstress Crown,3.00%,Nox Swordstress Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33001062,325200100,Nox Swordstress,Ainsel River,4080018,Nox Swordstress Crown,3.00%,Nox Swordstress Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33001065,325200100,Nox Swordstress,Siofra River,4080018,Nox Swordstress Crown,3.00%,Nox Swordstress Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33001100,325200100,Nox Swordstress,Unused,,Nox Swordstress Crown,3.00%,Nox Swordstress Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33001940,-1,Nox Swordstress [Boss] - Caelid (Sellia),"Caelid - West Sellia, Sellia Crystal Tunnel Entrance",,None,,,,,,,,,,,,,,,,,,,
33002000,325200200,Nox Priest,Unused,,Night Maiden Twin Crown,3.00%,Night Maiden Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33002062,325200200,Nox Priest,Ainsel River,4000828,Night Maiden Twin Crown,3.00%,Night Maiden Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33002065,325200200,Nox Priest,Siofra River,4000828,Night Maiden Twin Crown,3.00%,Night Maiden Armor,3.00%,Nox Monk Bracelets,3.00%,Nox Monk Greaves,3.00%,,,,,,,,,,,,
33200000,332000000,Silver Tear,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33200062,332000000,Silver Tear,Ainsel River,E0000000,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33200100,332000100,Silver Tear,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33200162,332000100,Silver Tear,Ainsel River,E0000000,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33200200,332000200,Silver Tear,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33200262,332000200,Silver Tear,Ainsel River,60000000,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33200265,332000200,Silver Tear,Siofra River,60000000,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33201000,-1,Silver Tear,Unused,,None,,,,,,,,,,,,,,,,,,,
33201052,-1,Silver Tear [Tier 17],Hidden Path to the Haligtree,,None,,,,,,,,,,,,,,,,,,,
33201062,332000600,Silver Tear,Ainsel River,0,Silver Tear Husk,4.00%,Golden Rune [7],5.00%,,,,,,,,,,,,,,,,
33201065,332000600,Silver Tear,Siofra River,0,Silver Tear Husk,4.00%,Golden Rune [7],5.00%,,,,,,,,,,,,,,,,
33201100,-1,Silver Tear,Unused,,None,,,,,,,,,,,,,,,,,,,
33201165,332000600,Silver Tear,Siofra River,0,Silver Tear Husk,4.00%,Golden Rune [7],5.00%,,,,,,,,,,,,,,,,
33202000,332000300,Silver Tear,Unused,,Silver Tear Husk,4.00%,Gravel Stone,1.50%,,,,,,,,,,,,,,,,
33202062,332000300,Silver Tear,Ainsel River,E0000000,Silver Tear Husk,4.00%,Gravel Stone,1.50%,,,,,,,,,,,,,,,,
33202100,332000400,Silver Tear,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33202200,332000500,Silver Tear,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33202262,332000500,Silver Tear,Ainsel River,60000000,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33209000,-1,"Asimi, Silver Tear",Unused,,None,,,,,,,,,,,,,,,,,,,
33209010,-1,"Asimi, Silver Tear [Tier 2]",Unused,,None,,,,,,,,,,,,,,,,,,,
33300000,333000000,Silver Tear Orb,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300040,333000000,Silver Tear Boulder,"Caelid - East Sellia, Church of the Plague",0,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300042,333000000,Silver Tear Boulder,Greyoll's Dragonbarrow - Southwest Farum Greatbridge,0,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300062,333000000,Silver Tear Orb [Tier 12],Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300065,333000000,Silver Tear Orb [Tier 10],Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300100,333000100,Silver Tear Orb,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300162,333000100,Silver Tear Orb [Tier 12],Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300262,333000000,Silver Tear Orb [Tier 12],Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300600,333000000,Silver Tear Orb,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300662,333062000,Silver Tear Boulder,Ainsel River,0,Silver Tear Husk,4.00%,Larval Tear,100.00%,,,,,,,,,,,,,,,,
33300665,333065000,Silver Tear Boulder,Siofra River,0,Silver Tear Husk,4.00%,Larval Tear,100.00%,,,,,,,,,,,,,,,,
33300700,333000000,Silver Tear Orb,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300762,333062010,Silver Tear Boulder,Ainsel River,0,Silver Tear Husk,4.00%,Larval Tear,100.00%,,,,,,,,,,,,,,,,
33300800,333000000,Silver Tear Orb,Unused,,Silver Tear Husk,4.00%,,,,,,,,,,,,,,,,,,
33300862,333062020,Silver Tear Boulder,Ainsel River,0,Silver Tear Husk,4.00%,Larval Tear,100.00%,,,,,,,,,,,,,,,,
33500000,335000000,Crystalian - Ringblade,Unused,,None,,,,,,,,,,,,,,,,,,,
33500022,335000000,Crystalian - Ringblade [Tier 14],Moonlight Altar - West of Deep Ainsel Well,,None,,,,,,,,,,,,,,,,,,,
33500154,-1,Crystalian - Ringblade [Tier 19],Miquella's Haligtree,,None,,,,,,,,,,,,,,,,,,,
33500500,335000000,Crystalian - Ringblade,Unused,,None,,,,,,,,,,,,,,,,,,,
33500556,335000000,Crystalian - Ringblade [Tier 20],Miquella's Haligtree,,None,,,,,,,,,,,,,,,,,,,
33500920,-1,Crystalian - Ringblade [Boss] - Liurnia (Raya Lucaria Crystal Tunnel),Raya Lucaria Crystal Tunnel,,None,,,,,,,,,,,,,,,,,,,
33500930,-1,Crystalian - Ringblade [Boss] - Altus Plateau (Altus Tunnel),Altus Tunnel,,None,,,,,,,,,,,,,,,,,,,
33500940,-1,Putrid Crystalian - Ringblade [Boss] - Caelid (Sellia Hideaway),Sellia Hideaway,,None,,,,,,,,,,,,,,,,,,,
33501000,335000100,Crystalian - Spear,Unused,,None,,,,,,,,,,,,,,,,,,,
33501020,335000100,Crystalian - Spear [Tier 7],Moonlight Altar - Cathedral of Manus Celes,,None,,,,,,,,,,,,,,,,,,,
33501022,335000100,Crystalian - Spear [Tier 14],Moonlight Altar - Ringleader's Evergaol,,None,,,,,,,,,,,,,,,,,,,
33501154,-1,Crystalian - Spear [Tier 19],Miquella's Haligtree,,None,,,,,,,,,,,,,,,,,,,
33501500,335000600,Crystalian - Spear,Unused,,Rotten Crystal Spear,8.00%,,,,,,,,,,,,,,,,,,
33501556,335000600,Crystalian (Spear),Miquella's Haligtree,10200000,Rotten Crystal Spear,8.00%,,,,,,,,,,,,,,,,,,
33501920,-1,Crystalian - Spear [Boss] - Liurnia (Academy Crystal Cave),Academy Crystal Cave,,None,,,,,,,,,,,,,,,,,,,
33501930,-1,Crystalian - Spear [Boss] - Altus Plateau (Altus Tunnel),Altus Tunnel,,None,,,,,,,,,,,,,,,,,,,
33501940,-1,Putrid Crystalian - Spear [Boss] - Caelid (Sellia Hideaway),Sellia Hideaway,,None,,,,,,,,,,,,,,,,,,,
33502000,335000200,Crystalian - Staff,Unused,,None,,,,,,,,,,,,,,,,,,,
33502154,-1,Crystalian - Staff [Tier 19],Miquella's Haligtree,,None,,,,,,,,,,,,,,,,,,,
33502500,335000700,Crystalian - Staff,Unused,,Rotten Crystal Staff,8.00%,,,,,,,,,,,,,,,,,,
33502556,335000700,Crystalian (Staff),Miquella's Haligtree,20200000,Rotten Crystal Staff,8.00%,,,,,,,,,,,,,,,,,,
33502920,-1,Crystalian - Staff [Boss] - Liurnia (Academy Crystal Cave),Academy Crystal Cave,,None,,,,,,,,,,,,,,,,,,,
33502940,-1,Putrid Crystalian - Staff [Boss] - Caelid (Sellia Hideaway),Sellia Hideaway,,None,,,,,,,,,,,,,,,,,,,
33507000,335000000,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33507100,335000000,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33507200,335000000,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33507300,335000000,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33509000,-1,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33509161,-1,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33509264,-1,Crystalian,Unused,,None,,,,,,,,,,,,,,,,,,,
33600000,336000000,Ancestral Follower - Axe,Unused,,Jawbone Axe,2.00%,Fur Raiment,1.50%,Fur Leggings,1.50%,Dwelling Arrow x5,10.00%,Great Horned Headband,1.50%,Thin Beast Bones,10.00%,Budding Horn,2.50%,,,,,,
33600020,336000000,Ancestral Follower (Axe),"Liurnia of the Lakes - South of Mausoleum Compound, Raya Lucaria Crystal Tunnel Entrance",84000000,Jawbone Axe,2.00%,Fur Raiment,1.50%,Fur Leggings,1.50%,Dwelling Arrow x5,10.00%,Great Horned Headband,1.50%,Thin Beast Bones,10.00%,Budding Horn,2.50%,,,,,,
33600062,336000700,Ancestral Follower (Axe),Ainsel River,84000000,Jawbone Axe,2.00%,Fur Raiment,1.50%,Fur Leggings,1.50%,Dwelling Arrow x5,10.00%,Great Horned Headband,1.50%,Thin Beast Bones,10.00%,Budding Horn,2.50%,Immunizing Horn Charm +1,100.00%,,,,
33600064,336000000,Ancestral Follower - Axe [Tier 7],Unused,,Jawbone Axe,2.00%,Fur Raiment,1.50%,Fur Leggings,1.50%,Dwelling Arrow x5,10.00%,Great Horned Headband,1.50%,Thin Beast Bones,10.00%,Budding Horn,2.50%,,,,,,
