ID,Name,Reinforce Type ID,Phys,Mag,Fire,Ligh,Holy,Stability,Resist,Phys +1,Mag +1,Fire +1,Ligh +1,Holy +1,Stability +1,Resist +1,Phys +2,Mag +2,Fire +2,Ligh +2,Holy +2,Stability +2,Resist +2,Phys +3,Mag +3,Fire +3,Ligh +3,Holy +3,Stability +3,Resist +3,Phys +4,Mag +4,Fire +4,Ligh +4,Holy +4,Stability +4,Resist +4,Phys +5,Mag +5,Fire +5,Ligh +5,Holy +5,Stability +5,Resist +5,Phys +6,Mag +6,Fire +6,Ligh +6,Holy +6,Stability +6,Resist +6,Phys +7,Mag +7,Fire +7,Ligh +7,Holy +7,Stability +7,Resist +7,Phys +8,Mag +8,Fire +8,Ligh +8,Holy +8,Stability +8,Resist +8,Phys +9,Mag +9,Fire +9,Ligh +9,Holy +9,Stability +9,Resist +9,Phys +10,Mag +10,Fire +10,Ligh +10,Holy +10,Stability +10,Resist +10,Phys +11,Mag +11,Fire +11,Ligh +11,Holy +11,Stability +11,Resist +11,Phys +12,Mag +12,Fire +12,Ligh +12,Holy +12,Stability +12,Resist +12,Phys +13,Mag +13,Fire +13,Ligh +13,Holy +13,Stability +13,Resist +13,Phys +14,Mag +14,Fire +14,Ligh +14,Holy +14,Stability +14,Resist +14,Phys +15,Mag +15,Fire +15,Ligh +15,Holy +15,Stability +15,Resist +15,Phys +16,Mag +16,Fire +16,Ligh +16,Holy +16,Stability +16,Resist +16,Phys +17,Mag +17,Fire +17,Ligh +17,Holy +17,Stability +17,Resist +17,Phys +18,Mag +18,Fire +18,Ligh +18,Holy +18,Stability +18,Resist +18,Phys +19,Mag +19,Fire +19,Ligh +19,Holy +19,Stability +19,Resist +19,Phys +20,Mag +20,Fire +20,Ligh +20,Holy +20,Stability +20,Resist +20,Phys +21,Mag +21,Fire +21,Ligh +21,Holy +21,Stability +21,Resist +21,Phys +22,Mag +22,Fire +22,Ligh +22,Holy +22,Stability +22,Resist +22,Phys +23,Mag +23,Fire +23,Ligh +23,Holy +23,Stability +23,Resist +23,Phys +24,Mag +24,Fire +24,Ligh +24,Holy +24,Stability +24,Resist +24,Phys +25,Mag +25,Fire +25,Ligh +25,Holy +25,Stability +25,Resist +25
7140300,Quality Scimitar,300,40,30,30,30,30,25,10,40,30,30,30,30,25.25,10,40,30,30,30,30,25.25,10,40,30,30,30,30,25.5,10,40,30,30,30,30,25.5,10,40,30,30,30,30,25.75,10,40,30,30,30,30,25.75,10,40,30,30,30,30,26,10,40,30,30,30,30,26,10,40,30,30,30,30,26,10,40,30,30,30,30,26.25,10,40,30,30,30,30,26.25,10,40,30,30,30,30,26.25,10,40,30,30,30,30,26.5,10,40,30,30,30,30,26.5,10,40,30,30,30,30,26.5,10,40,30,30,30,30,26.75,10,40,30,30,30,30,26.75,10,40,30,30,30,30,26.75,10,40,30,30,30,30,27,10,40,30,30,30,30,27,10,40,30,30,30,30,27,10,40,30,30,30,30,27.25,10,40,30,30,30,30,27.25,10,40,30,30,30,30,27.25,10,40,30,30,30,30,27.5,10
7140400,Fire Scimitar,400,38,28.5,34.5,31.5,28.5,25,9.5,38,28.5,34.5,31.5,28.5,25,9.5,38,28.5,34.8,31.8,28.5,25,9.5,38,28.5,34.8,31.8,28.5,25,9.5,38,28.5,35.1,32.1,28.5,25,9.5,38,28.5,35.1,32.1,28.5,25,9.5,38,28.5,35.4,32.4,28.5,25,9.5,38,28.5,35.4,32.4,28.5,25,9.5,38,28.5,35.7,32.7,28.5,25,9.5,38,28.5,35.7,32.7,28.5,25,9.5,38,28.5,36,33,28.5,25,9.5,38,28.5,36,33,28.5,25,9.5,38,28.5,36.3,33.3,28.5,25,9.5,38,28.5,36.3,33.3,28.5,25,9.5,38,28.5,36.3,33.3,28.5,25,9.5,38,28.5,36.6,33.6,28.5,25,9.5,38,28.5,36.6,33.6,28.5,25,9.5,38,28.5,36.6,33.6,28.5,25,9.5,38,28.5,36.9,33.9,28.5,25,9.5,38,28.5,36.9,33.9,28.5,25,9.5,38,28.5,36.9,33.9,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.5,34.5,28.5,25,9.5
7140500,Flame Art Scimitar,500,38,28.5,34.5,31.5,28.5,25,9.5,38,28.5,34.5,31.5,28.5,25,9.5,38,28.5,34.8,31.8,28.5,25,9.5,38,28.5,34.8,31.8,28.5,25,9.5,38,28.5,35.1,32.1,28.5,25,9.5,38,28.5,35.1,32.1,28.5,25,9.5,38,28.5,35.4,32.4,28.5,25,9.5,38,28.5,35.4,32.4,28.5,25,9.5,38,28.5,35.7,32.7,28.5,25,9.5,38,28.5,35.7,32.7,28.5,25,9.5,38,28.5,36,33,28.5,25,9.5,38,28.5,36,33,28.5,25,9.5,38,28.5,36.3,33.3,28.5,25,9.5,38,28.5,36.3,33.3,28.5,25,9.5,38,28.5,36.3,33.3,28.5,25,9.5,38,28.5,36.6,33.6,28.5,25,9.5,38,28.5,36.6,33.6,28.5,25,9.5,38,28.5,36.6,33.6,28.5,25,9.5,38,28.5,36.9,33.9,28.5,25,9.5,38,28.5,36.9,33.9,28.5,25,9.5,38,28.5,36.9,33.9,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.2,34.2,28.5,25,9.5,38,28.5,37.5,34.5,28.5,25,9.5
7140600,Lightning Scimitar,600,38,28.5,31.5,34.5,28.5,25,9.5,38,28.5,31.5,34.5,28.5,25,9.5,38,28.5,31.8,34.8,28.5,25,9.5,38,28.5,31.8,34.8,28.5,25,9.5,38,28.5,32.1,35.1,28.5,25,9.5,38,28.5,32.1,35.1,28.5,25,9.5,38,28.5,32.4,35.4,28.5,25,9.5,38,28.5,32.4,35.4,28.5,25,9.5,38,28.5,32.7,35.7,28.5,25,9.5,38,28.5,32.7,35.7,28.5,25,9.5,38,28.5,33,36,28.5,25,9.5,38,28.5,33,36,28.5,25,9.5,38,28.5,33.3,36.3,28.5,25,9.5,38,28.5,33.3,36.3,28.5,25,9.5,38,28.5,33.3,36.3,28.5,25,9.5,38,28.5,33.6,36.6,28.5,25,9.5,38,28.5,33.6,36.6,28.5,25,9.5,38,28.5,33.6,36.6,28.5,25,9.5,38,28.5,33.9,36.9,28.5,25,9.5,38,28.5,33.9,36.9,28.5,25,9.5,38,28.5,33.9,36.9,28.5,25,9.5,38,28.5,34.2,37.2,28.5,25,9.5,38,28.5,34.2,37.2,28.5,25,9.5,38,28.5,34.2,37.2,28.5,25,9.5,38,28.5,34.2,37.2,28.5,25,9.5,38,28.5,34.5,37.5,28.5,25,9.5
7140700,Sacred Scimitar,700,38,31.5,28.5,28.5,34.5,25,9.5,38,31.5,28.5,28.5,34.5,25,9.5,38,31.8,28.5,28.5,34.8,25,9.5,38,31.8,28.5,28.5,34.8,25,9.5,38,32.1,28.5,28.5,35.1,25,9.5,38,32.1,28.5,28.5,35.1,25,9.5,38,32.4,28.5,28.5,35.4,25,9.5,38,32.4,28.5,28.5,35.4,25,9.5,38,32.7,28.5,28.5,35.7,25,9.5,38,32.7,28.5,28.5,35.7,25,9.5,38,33,28.5,28.5,36,25,9.5,38,33,28.5,28.5,36,25,9.5,38,33.3,28.5,28.5,36.3,25,9.5,38,33.3,28.5,28.5,36.3,25,9.5,38,33.3,28.5,28.5,36.3,25,9.5,38,33.6,28.5,28.5,36.6,25,9.5,38,33.6,28.5,28.5,36.6,25,9.5,38,33.6,28.5,28.5,36.6,25,9.5,38,33.9,28.5,28.5,36.9,25,9.5,38,33.9,28.5,28.5,36.9,25,9.5,38,33.9,28.5,28.5,36.9,25,9.5,38,34.2,28.5,28.5,37.2,25,9.5,38,34.2,28.5,28.5,37.2,25,9.5,38,34.2,28.5,28.5,37.2,25,9.5,38,34.2,28.5,28.5,37.2,25,9.5,38,34.5,28.5,28.5,37.5,25,9.5
7140800,Magic Scimitar,800,38,34.5,28.5,28.5,31.5,25,9.5,38,34.5,28.5,28.5,31.5,25,9.5,38,34.8,28.5,28.5,31.8,25,9.5,38,34.8,28.5,28.5,31.8,25,9.5,38,35.1,28.5,28.5,32.1,25,9.5,38,35.1,28.5,28.5,32.1,25,9.5,38,35.4,28.5,28.5,32.4,25,9.5,38,35.4,28.5,28.5,32.4,25,9.5,38,35.7,28.5,28.5,32.7,25,9.5,38,35.7,28.5,28.5,32.7,25,9.5,38,36,28.5,28.5,33,25,9.5,38,36,28.5,28.5,33,25,9.5,38,36.3,28.5,28.5,33.3,25,9.5,38,36.3,28.5,28.5,33.3,25,9.5,38,36.3,28.5,28.5,33.3,25,9.5,38,36.6,28.5,28.5,33.6,25,9.5,38,36.6,28.5,28.5,33.6,25,9.5,38,36.6,28.5,28.5,33.6,25,9.5,38,36.9,28.5,28.5,33.9,25,9.5,38,36.9,28.5,28.5,33.9,25,9.5,38,36.9,28.5,28.5,33.9,25,9.5,38,37.2,28.5,28.5,34.2,25,9.5,38,37.2,28.5,28.5,34.2,25,9.5,38,37.2,28.5,28.5,34.2,25,9.5,38,37.2,28.5,28.5,34.2,25,9.5,38,37.5,28.5,28.5,34.5,25,9.5
7140900,Cold Scimitar,900,38,31.5,28.5,28.5,28.5,25,9.5,38,31.5,28.5,28.5,28.5,25,9.5,38,31.8,28.5,28.5,28.5,25,9.5,38,31.8,28.5,28.5,28.5,25,9.5,38,32.1,28.5,28.5,28.5,25,9.5,38,32.1,28.5,28.5,28.5,25,9.5,38,32.4,28.5,28.5,28.5,25,9.5,38,32.4,28.5,28.5,28.5,25,9.5,38,32.7,28.5,28.5,28.5,25,9.5,38,32.7,28.5,28.5,28.5,25,9.5,38,32.7,28.5,28.5,28.5,25,9.5,38,33,28.5,28.5,28.5,25,9.5,38,33,28.5,28.5,28.5,25,9.5,38,33,28.5,28.5,28.5,25,9.5,38,33.3,28.5,28.5,28.5,25,9.5,38,33.3,28.5,28.5,28.5,25,9.5,38,33.6,28.5,28.5,28.5,25,9.5,38,33.6,28.5,28.5,28.5,25,9.5,38,33.6,28.5,28.5,28.5,25,9.5,38,33.9,28.5,28.5,28.5,25,9.5,38,33.9,28.5,28.5,28.5,25,9.5,38,33.9,28.5,28.5,28.5,25,9.5,38,34.2,28.5,28.5,28.5,25,9.5,38,34.2,28.5,28.5,28.5,25,9.5,38,34.2,28.5,28.5,28.5,25,9.5,38,34.5,28.5,28.5,28.5,25,9.5
7141000,Poison Scimitar,1000,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10,38,28.5,28.5,28.5,28.5,25,10
7141100,Bloody Scimitar,1100,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5,38,28.5,28.5,28.5,28.5,25,9.5
7141200,Occult Scimitar,1200,40,30,30,30,30,25,10,40,30,30,30,30,25.25,10,40,30,30,30,30,25.25,10,40,30,30,30,30,25.5,10,40,30,30,30,30,25.5,10,40,30,30,30,30,25.75,10,40,30,30,30,30,25.75,10,40,30,30,30,30,26,10,40,30,30,30,30,26,10,40,30,30,30,30,26,10,40,30,30,30,30,26.25,10,40,30,30,30,30,26.25,10,40,30,30,30,30,26.25,10,40,30,30,30,30,26.5,10,40,30,30,30,30,26.5,10,40,30,30,30,30,26.5,10,40,30,30,30,30,26.75,10,40,30,30,30,30,26.75,10,40,30,30,30,30,26.75,10,40,30,30,30,30,27,10,40,30,30,30,30,27,10,40,30,30,30,30,27,10,40,30,30,30,30,27.25,10,40,30,30,30,30,27.25,10,40,30,30,30,30,27.25,10,40,30,30,30,30,27.5,10
7150000,Grossmesser,0,46,34,34,34,34,28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.84,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.96,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.8,11,46,34,34,34,34,31.08,11,46,34,34,34,34,31.36,11,46,34,34,34,34,31.64,11,46,34,34,34,34,31.92,11,46,34,34,34,34,32.2,11,46,34,34,34,34,32.48,11,46,34,34,34,34,32.48,11,46,34,34,34,34,32.76,11,46,34,34,34,34,32.76,11,46,34,34,34,34,33.04,11,46,34,34,34,34,33.04,11,46,34,34,34,34,33.04,11,46,34,34,34,34,33.32,11,46,34,34,34,34,33.32,11,46,34,34,34,34,33.6,11
7150100,Heavy Grossmesser,100,46,34,34,34,34,28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.84,11,46,34,34,34,34,28.84,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.96,11,46,34,34,34,34,29.96,11,46,34,34,34,34,29.96,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.8,11
7150200,Keen Grossmesser,200,46,34,34,34,34,28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.84,11,46,34,34,34,34,28.84,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.96,11,46,34,34,34,34,29.96,11,46,34,34,34,34,29.96,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.8,11
7150300,Quality Grossmesser,300,46,34,34,34,34,28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.28,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.56,11,46,34,34,34,34,28.84,11,46,34,34,34,34,28.84,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.12,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.4,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.68,11,46,34,34,34,34,29.96,11,46,34,34,34,34,29.96,11,46,34,34,34,34,29.96,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.24,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.52,11,46,34,34,34,34,30.8,11
7150400,Fire Grossmesser,400,43.7,32.3,39.1,35.7,32.3,28,10.45,43.7,32.3,39.1,35.7,32.3,28,10.45,43.7,32.3,39.44,36.04,32.3,28,10.45,43.7,32.3,39.44,36.04,32.3,28,10.45,43.7,32.3,39.78,36.38,32.3,28,10.45,43.7,32.3,39.78,36.38,32.3,28,10.45,43.7,32.3,40.12,36.72,32.3,28,10.45,43.7,32.3,40.12,36.72,32.3,28,10.45,43.7,32.3,40.46,37.06,32.3,28,10.45,43.7,32.3,40.46,37.06,32.3,28,10.45,43.7,32.3,40.8,37.4,32.3,28,10.45,43.7,32.3,40.8,37.4,32.3,28,10.45,43.7,32.3,41.14,37.74,32.3,28,10.45,43.7,32.3,41.14,37.74,32.3,28,10.45,43.7,32.3,41.14,37.74,32.3,28,10.45,43.7,32.3,41.48,38.08,32.3,28,10.45,43.7,32.3,41.48,38.08,32.3,28,10.45,43.7,32.3,41.48,38.08,32.3,28,10.45,43.7,32.3,41.82,38.42,32.3,28,10.45,43.7,32.3,41.82,38.42,32.3,28,10.45,43.7,32.3,41.82,38.42,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.5,39.1,32.3,28,10.45
7150500,Flame Art Grossmesser,500,43.7,32.3,39.1,35.7,32.3,28,10.45,43.7,32.3,39.1,35.7,32.3,28,10.45,43.7,32.3,39.44,36.04,32.3,28,10.45,43.7,32.3,39.44,36.04,32.3,28,10.45,43.7,32.3,39.78,36.38,32.3,28,10.45,43.7,32.3,39.78,36.38,32.3,28,10.45,43.7,32.3,40.12,36.72,32.3,28,10.45,43.7,32.3,40.12,36.72,32.3,28,10.45,43.7,32.3,40.46,37.06,32.3,28,10.45,43.7,32.3,40.46,37.06,32.3,28,10.45,43.7,32.3,40.8,37.4,32.3,28,10.45,43.7,32.3,40.8,37.4,32.3,28,10.45,43.7,32.3,41.14,37.74,32.3,28,10.45,43.7,32.3,41.14,37.74,32.3,28,10.45,43.7,32.3,41.14,37.74,32.3,28,10.45,43.7,32.3,41.48,38.08,32.3,28,10.45,43.7,32.3,41.48,38.08,32.3,28,10.45,43.7,32.3,41.48,38.08,32.3,28,10.45,43.7,32.3,41.82,38.42,32.3,28,10.45,43.7,32.3,41.82,38.42,32.3,28,10.45,43.7,32.3,41.82,38.42,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.16,38.76,32.3,28,10.45,43.7,32.3,42.5,39.1,32.3,28,10.45
7150600,Lightning Grossmesser,600,43.7,32.3,35.7,39.1,32.3,28,10.45,43.7,32.3,35.7,39.1,32.3,28,10.45,43.7,32.3,36.04,39.44,32.3,28,10.45,43.7,32.3,36.04,39.44,32.3,28,10.45,43.7,32.3,36.38,39.78,32.3,28,10.45,43.7,32.3,36.38,39.78,32.3,28,10.45,43.7,32.3,36.72,40.12,32.3,28,10.45,43.7,32.3,36.72,40.12,32.3,28,10.45,43.7,32.3,37.06,40.46,32.3,28,10.45,43.7,32.3,37.06,40.46,32.3,28,10.45,43.7,32.3,37.4,40.8,32.3,28,10.45,43.7,32.3,37.4,40.8,32.3,28,10.45,43.7,32.3,37.74,41.14,32.3,28,10.45,43.7,32.3,37.74,41.14,32.3,28,10.45,43.7,32.3,37.74,41.14,32.3,28,10.45,43.7,32.3,38.08,41.48,32.3,28,10.45,43.7,32.3,38.08,41.48,32.3,28,10.45,43.7,32.3,38.08,41.48,32.3,28,10.45,43.7,32.3,38.42,41.82,32.3,28,10.45,43.7,32.3,38.42,41.82,32.3,28,10.45,43.7,32.3,38.42,41.82,32.3,28,10.45,43.7,32.3,38.76,42.16,32.3,28,10.45,43.7,32.3,38.76,42.16,32.3,28,10.45,43.7,32.3,38.76,42.16,32.3,28,10.45,43.7,32.3,38.76,42.16,32.3,28,10.45,43.7,32.3,39.1,42.5,32.3,28,10.45
7150700,Sacred Grossmesser,700,43.7,35.7,32.3,32.3,39.1,28,10.45,43.7,35.7,32.3,32.3,39.1,28,10.45,43.7,36.04,32.3,32.3,39.44,28,10.45,43.7,36.04,32.3,32.3,39.44,28,10.45,43.7,36.38,32.3,32.3,39.78,28,10.45,43.7,36.38,32.3,32.3,39.78,28,10.45,43.7,36.72,32.3,32.3,40.12,28,10.45,43.7,36.72,32.3,32.3,40.12,28,10.45,43.7,37.06,32.3,32.3,40.46,28,10.45,43.7,37.06,32.3,32.3,40.46,28,10.45,43.7,37.4,32.3,32.3,40.8,28,10.45,43.7,37.4,32.3,32.3,40.8,28,10.45,43.7,37.74,32.3,32.3,41.14,28,10.45,43.7,37.74,32.3,32.3,41.14,28,10.45,43.7,37.74,32.3,32.3,41.14,28,10.45,43.7,38.08,32.3,32.3,41.48,28,10.45,43.7,38.08,32.3,32.3,41.48,28,10.45,43.7,38.08,32.3,32.3,41.48,28,10.45,43.7,38.42,32.3,32.3,41.82,28,10.45,43.7,38.42,32.3,32.3,41.82,28,10.45,43.7,38.42,32.3,32.3,41.82,28,10.45,43.7,38.76,32.3,32.3,42.16,28,10.45,43.7,38.76,32.3,32.3,42.16,28,10.45,43.7,38.76,32.3,32.3,42.16,28,10.45,43.7,38.76,32.3,32.3,42.16,28,10.45,43.7,39.1,32.3,32.3,42.5,28,10.45
7150800,Magic Grossmesser,800,43.7,39.1,32.3,32.3,35.7,28,10.45,43.7,39.1,32.3,32.3,35.7,28,10.45,43.7,39.44,32.3,32.3,36.04,28,10.45,43.7,39.44,32.3,32.3,36.04,28,10.45,43.7,39.78,32.3,32.3,36.38,28,10.45,43.7,39.78,32.3,32.3,36.38,28,10.45,43.7,40.12,32.3,32.3,36.72,28,10.45,43.7,40.12,32.3,32.3,36.72,28,10.45,43.7,40.46,32.3,32.3,37.06,28,10.45,43.7,40.46,32.3,32.3,37.06,28,10.45,43.7,40.8,32.3,32.3,37.4,28,10.45,43.7,40.8,32.3,32.3,37.4,28,10.45,43.7,41.14,32.3,32.3,37.74,28,10.45,43.7,41.14,32.3,32.3,37.74,28,10.45,43.7,41.14,32.3,32.3,37.74,28,10.45,43.7,41.48,32.3,32.3,38.08,28,10.45,43.7,41.48,32.3,32.3,38.08,28,10.45,43.7,41.48,32.3,32.3,38.08,28,10.45,43.7,41.82,32.3,32.3,38.42,28,10.45,43.7,41.82,32.3,32.3,38.42,28,10.45,43.7,41.82,32.3,32.3,38.42,28,10.45,43.7,42.16,32.3,32.3,38.76,28,10.45,43.7,42.16,32.3,32.3,38.76,28,10.45,43.7,42.16,32.3,32.3,38.76,28,10.45,43.7,42.16,32.3,32.3,38.76,28,10.45,43.7,42.5,32.3,32.3,39.1,28,10.45
7150900,Cold Grossmesser,900,43.7,35.7,32.3,32.3,32.3,28,10.45,43.7,35.7,32.3,32.3,32.3,28,10.45,43.7,36.04,32.3,32.3,32.3,28,10.45,43.7,36.04,32.3,32.3,32.3,28,10.45,43.7,36.38,32.3,32.3,32.3,28,10.45,43.7,36.38,32.3,32.3,32.3,28,10.45,43.7,36.72,32.3,32.3,32.3,28,10.45,43.7,36.72,32.3,32.3,32.3,28,10.45,43.7,37.06,32.3,32.3,32.3,28,10.45,43.7,37.06,32.3,32.3,32.3,28,10.45,43.7,37.06,32.3,32.3,32.3,28,10.45,43.7,37.4,32.3,32.3,32.3,28,10.45,43.7,37.4,32.3,32.3,32.3,28,10.45,43.7,37.4,32.3,32.3,32.3,28,10.45,43.7,37.74,32.3,32.3,32.3,28,10.45,43.7,37.74,32.3,32.3,32.3,28,10.45,43.7,38.08,32.3,32.3,32.3,28,10.45,43.7,38.08,32.3,32.3,32.3,28,10.45,43.7,38.08,32.3,32.3,32.3,28,10.45,43.7,38.42,32.3,32.3,32.3,28,10.45,43.7,38.42,32.3,32.3,32.3,28,10.45,43.7,38.42,32.3,32.3,32.3,28,10.45,43.7,38.76,32.3,32.3,32.3,28,10.45,43.7,38.76,32.3,32.3,32.3,28,10.45,43.7,38.76,32.3,32.3,32.3,28,10.45,43.7,39.1,32.3,32.3,32.3,28,10.45
7151000,Poison Grossmesser,1000,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11,43.7,32.3,32.3,32.3,32.3,28,11
