ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Max Upgrade,Attack Element Correct ID,Weapon Type,Physical Damage Type,Weight,Attack Power (Critical),Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Infusable,Base Poise Attack,Caption
3180600,Lightning Claymore,600,133,0,0,133,0,63,16,34,0,0,0,50,35,35,35,35,35,20,530,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3180700,Sacred Claymore,700,133,0,0,0,133,63,14,10,0,36,0,50,35,35,35,35,35,20,530,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3180800,Magic Claymore,800,133,133,0,0,0,63,14,10,38,0,0,50,35,35,35,35,35,20,530,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3180900,Cold Claymore,900,133,100,0,0,0,63,44,30,37,0,0,50,35,35,35,35,35,20,530,-1,None,107600,Frost,25,10000,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3181000,Poison Claymore,1000,133,0,0,0,0,63,46,32,0,0,30,50,35,35,35,35,35,20,530,-1,None,106100,Poison,25,10013,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3181100,Blood Claymore,1100,133,0,0,0,0,63,46,32,0,0,30,50,35,35,35,35,35,20,530,105100,Blood,-1,None,25,10013,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3181200,Occult Claymore,1200,133,0,0,0,0,63,19,13,0,0,70,50,35,35,35,35,35,20,530,-1,None,-1,None,25,10013,Greatsword,Standard/Pierce,9,100,16,13,0,0,0,Yes,5.5,"A large sword with a long, straight blade. This heavy sword is usually wielded with two hands, but for those with enough strength, one is sufficient. In addition to the heavy sweeping attacks, it can also make a heavy piercing thrust, making this a versatile weapon."
3190000,Gargoyle's Greatsword,0,133,0,0,0,0,69,76,5,0,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190100,Gargoyle's Heavy Greatsword,6000,129,0,0,0,0,69,66,0,0,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190200,Gargoyle's Keen Greatsword,200,129,0,0,0,0,69,32,44,0,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190300,Gargoyle's Quality Greatsword,300,129,0,0,0,0,69,57,57,0,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190400,Gargoyle's Fire Greatsword,400,129,0,129,0,0,69,39,16,0,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10005,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190500,Gargoyle's Flame Art Greatsword,500,129,0,129,0,0,69,22,4,0,40,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190600,Gargoyle's Lightning Greatsword,600,129,0,0,129,0,69,16,39,0,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190700,Gargoyle's Sacred Greatsword,700,129,0,0,0,129,69,22,4,0,40,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190800,Gargoyle's Magic Greatsword,800,129,129,0,0,0,69,22,4,44,0,0,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3190900,Gargoyle's Cold Greatsword,900,129,97,0,0,0,69,68,4,36,0,0,55,38,38,38,38,38,22,660,-1,None,107600,Frost,25,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3191000,Gargoyle's Poison Greatsword,1000,129,0,0,0,0,69,72,4,0,0,30,55,38,38,38,38,38,22,660,-1,None,106100,Poison,25,10013,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3191100,Gargoyle's Blood Greatsword,1100,129,0,0,0,0,69,72,4,0,0,30,55,38,38,38,38,38,22,660,105100,Blood,-1,None,25,10013,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3191200,Gargoyle's Occult Greatsword,1200,129,0,0,0,0,69,30,4,0,0,76,55,38,38,38,38,38,22,660,-1,None,-1,None,25,10013,Greatsword,Standard/Pierce,11.5,100,18,10,0,0,0,Yes,5.5,"Bronze greatsword wielded by Valiant Gargoyle. Just like the wielder, the missing parts have been mended with corpse wax; a patchwork of champions."
3200000,Death's Poker,2200,123,36,0,0,0,58,35,50,20,0,0,46,39,33,33,33,33,19,510,-1,None,6702,Frost,10,10000,Greatsword,Standard/Pierce,8.5,100,15,17,11,0,0,No,5.5,Barbed rod carried by Deathbirds. The birds are graveyard fire keepers; it is said they rake out the ashen remains of the dead from their kilns.
3210000,Gargoyle's Blackblade,2200,102,0,0,0,122,69,40,15,0,30,0,44,33,33,33,66,38,22,660,-1,None,-1,None,10,10000,Greatsword,Standard/Pierce,11.5,100,18,10,0,22,0,No,5.5,"Bronze greatsword wielded by Valiant Gargoyle, mended with blackened corpse wax. Deals holy damage. Such is the mark of those who serve Maliketh, the Black Blade."
4000000,Greatsword,0,164,0,0,0,0,78,60,18,0,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000100,Heavy Greatsword,6000,159,0,0,0,0,78,57,0,0,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000200,Keen Greatsword,200,159,0,0,0,0,78,23,38,0,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000300,Quality Greatsword,300,159,0,0,0,0,78,50,50,0,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000400,Fire Greatsword,400,159,0,159,0,0,78,31,15,0,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10005,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000500,Flame Art Greatsword,500,159,0,159,0,0,78,25,7,0,24,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000600,Lightning Greatsword,600,159,0,0,159,0,78,15,31,0,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000700,Sacred Greatsword,700,159,0,0,0,159,78,15,4,0,31,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000800,Magic Greatsword,800,159,159,0,0,0,78,12,5,35,0,0,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4000900,Cold Greatsword,900,159,119,0,0,0,78,54,16,27,0,0,67,50,50,50,50,39,28,1180,-1,None,107700,Frost,25,10000,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4001000,Poison Greatsword,1000,159,0,0,0,0,78,54,16,0,0,30,67,50,50,50,50,39,28,1180,-1,None,106200,Poison,25,10013,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4001100,Blood Greatsword,1100,159,0,0,0,0,78,54,16,0,0,30,67,50,50,50,50,39,28,1180,105200,Blood,-1,None,25,10013,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4001200,Occult Greatsword,1200,159,0,0,0,0,78,24,7,0,0,66,67,50,50,50,50,39,28,1180,-1,None,-1,None,25,10013,Colossal Sword,Standard,23,100,31,12,0,0,0,Yes,6,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes."
4010000,Watchdog's Greatsword,0,142,0,0,0,0,82,82,6,0,0,0,66,49,49,49,49,38,27,1190,-1,None,-1,None,25,10000,Colossal Sword,Standard,22,100,30,10,0,0,0,Yes,6,"Stone greatsword wielded by Erdtree Burial Watchdogs. Though decorated with the watchman's eye, the pupil was taken by graverobbers and is now hollow, leaving this sword a mere lump of stone."
4010100,Watchdog's Heavy Greatsword,6000,137,0,0,0,0,82,71,0,0,0,0,66,49,49,49,49,38,27,1190,-1,None,-1,None,25,10000,Colossal Sword,Standard,22,100,30,10,0,0,0,Yes,6,"Stone greatsword wielded by Erdtree Burial Watchdogs. Though decorated with the watchman's eye, the pupil was taken by graverobbers and is now hollow, leaving this sword a mere lump of stone."
4010200,Watchdog's Keen Greatsword,200,137,0,0,0,0,82,26,49,0,0,0,66,49,49,49,49,38,27,1190,-1,None,-1,None,25,10000,Colossal Sword,Standard,22,100,30,10,0,0,0,Yes,6,"Stone greatsword wielded by Erdtree Burial Watchdogs. Though decorated with the watchman's eye, the pupil was taken by graverobbers and is now hollow, leaving this sword a mere lump of stone."
4010300,Watchdog's Quality Greatsword,300,137,0,0,0,0,82,62,62,0,0,0,66,49,49,49,49,38,27,1190,-1,None,-1,None,25,10000,Colossal Sword,Standard,22,100,30,10,0,0,0,Yes,6,"Stone greatsword wielded by Erdtree Burial Watchdogs. Though decorated with the watchman's eye, the pupil was taken by graverobbers and is now hollow, leaving this sword a mere lump of stone."
4010400,Watchdog's Fire Greatsword,400,137,0,137,0,0,82,43,17,0,0,0,66,49,49,49,49,38,27,1190,-1,None,-1,None,25,10005,Colossal Sword,Standard,22,100,30,10,0,0,0,Yes,6,"Stone greatsword wielded by Erdtree Burial Watchdogs. Though decorated with the watchman's eye, the pupil was taken by graverobbers and is now hollow, leaving this sword a mere lump of stone."
4010500,Watchdog's Flame Art Greatsword,500,137,0,137,0,0,82,34,4,0,39,0,66,49,49,49,49,38,27,1190,-1,None,-1,None,25,10000,Colossal Sword,Standard,22,100,30,10,0,0,0,Yes,6,"Stone greatsword wielded by Erdtree Burial Watchdogs. Though decorated with the watchman's eye, the pupil was taken by graverobbers and is now hollow, leaving this sword a mere lump of stone."
